Kingdom,Phylum,Class,Order,Family,Genus,Species,ASVs,S13_cyc_100_cont,S14_cyc_100_cont,S15_cyc_100_cont,S16_cyc_100_Fe,S17_cyc_100_Fe,S18_cyc_100_Fe,S19_cyc_DCM_cont,S20_cyc_DCM_cont,S21_cyc_DCM_cont,S22_cyc_DCM_Fe,S23_cyc_DCM_Fe,S24_cyc_DCM_Fe,S67_anti_100_cont,S68_anti_100_cont,S69_anti_100_cont,S70_anti_100_Fe,S71_anti_100_Fe,S72_anti_100_Fe,S73_anti_DCM_cont,S74_anti_DCM_cont,S75_anti_DCM_cont,S76_anti_DCM_Fe,S77_anti_DCM_Fe,S78_anti_DCM_Fe
Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,NA,NA,NA,ASV_1780,0,0,2,3,1,3,4,1,7,3,6,5,0,1,0,0,0,0,3,0,3,1,0,0
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA,ASV_1781,0,0,0,3,2,5,0,0,0,0,0,0,2,4,5,4,2,2,5,0,1,2,2,4
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_1782,0,0,0,0,1,0,0,0,0,0,0,0,2,5,15,5,5,6,0,0,0,1,1,2
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1783,0,0,0,0,0,0,0,0,0,1,3,0,5,0,1,2,7,3,0,8,4,6,3,0
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_1784,0,0,0,0,0,0,0,0,0,1,0,0,3,9,11,12,4,3,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_1785,10,2,1,11,5,4,3,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA,ASV_1786,5,11,2,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV_1787,3,5,1,0,3,0,1,0,0,0,0,0,4,9,3,5,2,5,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_1788,2,5,0,1,3,0,3,1,1,0,1,0,5,3,5,0,4,0,0,0,2,2,3,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1789,2,0,1,2,0,1,0,0,1,0,1,0,1,6,4,2,4,2,0,0,0,2,6,7
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1790,2,3,1,2,0,3,2,0,1,0,5,1,0,0,0,0,1,0,1,2,2,8,4,4
Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA,NA,ASV_1791,1,0,0,0,3,1,1,6,0,0,2,2,0,0,1,1,0,0,3,7,1,3,3,7
Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,NA,NA,NA,ASV_1792,1,1,2,1,4,1,7,2,4,2,4,7,0,0,1,0,1,0,2,0,1,0,1,0
Bacteria,NA,NA,NA,NA,NA,NA,ASV_1793,1,1,8,1,3,0,1,0,0,1,2,0,0,3,3,0,3,1,2,3,0,2,5,2
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1794,1,0,1,0,1,0,11,2,1,1,2,4,0,1,0,0,0,1,4,5,2,2,0,3
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,NA,NA,NA,ASV_1795,1,12,2,6,4,4,1,1,1,0,2,1,0,1,1,0,0,0,0,0,1,2,0,2
Bacteria,SAR324_clade(Marine_group_B),NA,NA,NA,NA,NA,ASV_1796,0,3,1,1,1,5,6,2,1,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1797,0,1,4,0,1,6,3,0,3,13,2,8,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,NA,NA,NA,ASV_1798,0,0,3,3,0,0,0,0,0,0,0,0,2,9,5,4,10,1,0,1,3,1,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_1799,0,0,2,0,0,1,0,0,0,0,2,0,6,9,9,4,3,3,0,3,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1800,0,0,1,0,0,1,0,1,0,0,0,1,5,1,6,2,4,1,3,2,7,1,2,4
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1801,0,0,0,2,0,3,0,5,0,6,9,17,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,NA,NA,NA,NA,NA,NA,ASV_1802,0,0,0,1,0,0,0,0,0,0,0,1,1,9,12,2,9,3,0,1,3,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1803,0,0,0,1,0,0,0,0,0,0,0,0,4,11,6,7,3,6,4,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1804,0,0,0,0,1,0,1,0,0,0,1,1,3,5,5,0,8,2,1,0,5,8,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_1805,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,2,1,5,7,4,6,8,4
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_1806,0,0,0,0,0,0,0,0,0,1,0,0,6,2,11,7,8,4,2,0,1,0,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1807,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,9,1,6,5,3,10
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_1808,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,8,2,2,4,1,0,3,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1809,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,4,2,6,4,8,4,2,3
Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,NA,NA,ASV_1810,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,13,3,1,5,0,1,0,1
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,8,1,4,11,8
Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA,ASV_1812,10,7,4,5,1,4,1,2,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA,ASV_1813,8,3,4,6,5,3,1,0,0,0,4,0,0,0,2,0,1,1,1,0,1,1,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_1814,6,2,5,2,1,4,2,2,0,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1815,4,4,2,1,6,2,7,0,0,1,4,1,0,1,0,0,1,1,1,3,2,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_1816,3,0,1,2,0,0,4,4,2,1,5,3,0,0,2,1,0,0,4,3,3,0,2,1
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1817,3,0,2,1,4,5,3,2,6,4,5,0,0,0,0,0,0,0,1,1,0,2,2,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1818,3,0,2,1,2,1,4,1,1,1,10,5,0,0,0,0,0,0,0,2,0,3,3,2
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,ASV_1819,3,3,6,1,5,3,1,4,4,2,4,3,0,0,2,0,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1820,2,0,0,3,2,2,0,0,0,1,0,0,4,2,7,2,2,4,4,0,1,3,0,2
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_1821,2,0,0,0,0,0,4,4,3,3,3,5,0,0,0,0,0,0,3,2,1,2,3,6
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1822,2,1,3,0,0,2,4,5,4,2,10,4,0,0,0,0,0,0,0,1,2,0,0,1
Bacteria,Margulisbacteria,NA,NA,NA,NA,NA,ASV_1823,2,1,0,0,0,0,0,0,0,2,1,0,2,4,7,3,4,0,1,3,2,8,0,1
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1824,2,0,3,0,0,2,0,0,0,0,0,0,3,11,6,5,1,8,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,NA,NA,ASV_1825,2,1,2,0,0,2,0,0,0,0,0,0,0,4,10,4,7,2,1,2,1,0,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,NA,NA,NA,ASV_1826,1,1,1,4,1,4,3,11,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Margulisbacteria,NA,NA,NA,NA,NA,ASV_1827,1,7,3,2,0,2,2,3,0,0,7,3,0,2,0,3,0,0,1,3,1,0,0,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1828,1,0,0,2,1,0,5,3,1,2,4,4,0,0,3,0,0,0,3,6,1,2,3,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1829,0,2,2,2,1,0,1,0,0,0,0,0,1,3,9,8,6,1,0,1,0,1,2,1
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,ASV_1830,0,2,0,0,0,2,1,0,2,0,1,0,1,1,8,6,0,1,2,3,3,3,1,4
Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,NA,NA,NA,ASV_1831,0,1,0,0,0,2,0,4,0,3,3,1,0,0,0,0,0,0,10,3,0,9,3,2
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,NA,ASV_1832,0,0,0,1,0,0,1,0,1,0,1,0,2,3,4,3,1,2,2,6,2,4,5,3
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1833,0,0,0,0,3,2,0,0,0,0,0,0,10,4,7,6,2,7,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1834,0,0,0,0,0,2,1,1,4,1,2,2,0,0,0,1,0,0,7,4,5,4,3,4
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1835,0,0,0,0,0,0,5,4,0,4,2,9,0,0,0,1,0,0,3,2,2,3,4,2
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1836,0,0,0,0,0,0,0,0,0,1,0,0,11,8,10,4,5,1,0,1,0,0,0,0
Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA,NA,ASV_1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6,6,7,14,2
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA,ASV_1838,12,0,1,0,1,5,2,0,1,5,4,4,0,2,0,0,0,0,0,0,0,0,0,3
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,NA,ASV_1839,9,3,1,6,3,5,6,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV_1840,9,0,2,0,3,5,0,1,0,2,1,0,0,0,3,0,14,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_1841,6,2,7,2,0,0,0,3,3,1,6,2,1,1,1,0,2,1,1,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_1842,6,8,0,3,0,3,0,0,1,0,1,4,0,3,2,1,1,1,3,0,2,0,0,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_1843,3,1,2,1,1,1,0,0,1,0,3,1,2,4,4,1,2,3,2,1,3,1,0,3
Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,NA,NA,NA,ASV_1844,2,1,1,1,0,0,6,0,3,2,5,10,0,0,0,0,0,0,3,0,1,4,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,NA,NA,NA,ASV_1845,1,4,2,0,0,0,1,0,4,1,6,2,0,1,1,0,0,0,5,0,2,2,1,7
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1846,1,2,1,0,1,2,0,1,1,0,3,1,0,7,4,1,6,3,3,1,0,2,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1847,1,2,2,4,3,0,6,4,2,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_1848,0,2,0,0,4,0,0,0,0,0,0,0,2,3,5,4,7,3,2,0,1,2,4,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1849,0,0,1,2,2,0,6,2,0,1,8,8,0,0,0,0,0,0,5,3,0,0,0,2
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_1850,0,0,1,0,2,0,5,2,0,3,3,0,0,0,0,0,0,0,3,5,8,3,5,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV_1851,0,0,0,3,2,1,4,2,4,0,4,12,1,0,1,1,0,3,0,0,0,2,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1852,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,6,4,7,7,4,6
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,NA,ASV_1853,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,3,8,7,1,3,4,1,0,3
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1854,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,5,4,7,1,1,5,2,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1855,8,5,5,6,2,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,ASV_1856,7,0,3,3,0,5,0,0,0,2,0,0,2,0,2,7,0,3,2,1,1,1,0,0
Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,NA,NA,NA,ASV_1857,5,4,5,0,0,3,7,1,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA,ASV_1858,4,9,4,6,2,4,0,2,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1859,4,7,0,5,4,2,0,0,0,0,2,0,0,2,2,3,3,2,0,0,3,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_1860,3,1,6,2,3,1,2,5,5,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_1861,2,3,4,3,2,1,2,3,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,NA,NA,ASV_1862,2,0,0,0,2,1,0,0,0,0,0,1,1,4,7,2,0,2,3,2,1,5,4,2
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,NA,ASV_1863,2,4,1,1,4,3,1,4,3,0,2,6,1,0,0,1,0,0,0,1,0,1,1,3
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_1864,1,0,0,1,0,0,5,0,3,3,0,6,0,0,0,0,0,0,3,3,7,2,4,1
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,marinus,ASV_1865,1,0,0,2,0,2,0,4,2,2,5,8,0,0,0,0,0,0,3,4,0,1,1,4
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,NA,NA,NA,ASV_1866,1,3,1,3,7,4,1,3,2,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA,ASV_1867,0,5,1,0,0,3,0,0,0,0,0,0,3,7,2,5,1,3,1,1,1,1,5,0
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,ASV_1868,0,4,1,4,8,1,1,1,2,2,1,1,1,1,3,3,0,1,0,3,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1869,0,2,3,1,3,4,2,0,1,0,2,0,1,4,4,1,1,1,1,0,2,3,2,1
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1870,0,0,1,0,0,4,1,1,0,0,1,1,0,0,0,0,0,0,5,2,6,10,1,6
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,ASV_1871,0,0,1,0,0,0,0,0,0,0,0,0,3,5,9,2,5,3,0,0,2,3,0,6
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1872,0,0,1,0,1,1,0,0,2,0,0,0,0,1,4,5,2,4,3,4,1,5,3,2
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,NA,NA,NA,ASV_1873,0,0,0,1,0,2,6,4,6,4,2,5,0,0,0,0,0,0,2,0,0,2,0,5
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1874,0,0,0,0,1,0,6,2,3,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_1875,0,0,0,0,0,2,1,0,1,0,0,0,3,4,9,11,3,0,1,4,0,0,0,0
Bacteria,Margulisbacteria,NA,NA,NA,NA,NA,ASV_1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,5,3,4
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,NA,NA,ASV_1877,5,0,2,4,6,4,2,0,0,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1878,5,1,2,3,3,2,3,0,2,2,4,0,2,0,1,0,1,0,0,4,0,1,0,2
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1879,5,0,3,3,6,0,8,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_1880,4,4,1,2,2,2,1,0,4,2,4,4,1,2,2,0,0,0,1,0,0,0,2,0
Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,ASV_1881,3,2,0,0,4,1,3,0,4,2,5,5,0,0,0,0,0,0,1,1,0,3,1,3
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_1882,3,2,0,0,0,0,4,2,3,6,9,6,0,0,0,0,0,0,0,1,1,0,0,1
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_1883,3,5,1,4,5,2,4,1,1,3,3,4,0,0,0,0,0,0,0,2,0,0,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1884,2,0,7,1,4,3,0,0,7,1,0,1,0,0,2,0,0,0,0,0,0,4,2,4
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA,ASV_1885,2,1,4,6,9,3,2,4,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,ASV_1886,2,0,0,0,4,0,1,2,1,2,4,4,0,0,0,0,0,2,4,3,3,4,1,1
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_1887,2,4,3,3,2,1,0,1,0,1,1,3,0,1,3,2,1,0,1,3,0,2,1,3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1888,2,1,3,2,4,0,7,3,1,1,5,2,0,0,0,0,0,0,4,0,3,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_1889,1,2,0,0,0,4,3,0,1,0,3,0,1,4,2,2,5,1,3,0,1,0,2,3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,NA,NA,NA,ASV_1890,1,0,0,0,2,4,8,4,2,1,8,6,0,0,0,0,0,0,0,0,0,0,1,1
Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,NA,NA,ASV_1891,0,3,2,2,3,1,0,0,0,0,0,0,0,3,6,6,11,1,0,0,0,0,0,0
Bacteria,SAR324_clade(Marine_group_B),NA,NA,NA,NA,NA,ASV_1892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,5,2,5,9,8
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_1893,0,0,1,0,1,0,0,0,0,1,0,0,5,4,8,11,0,5,0,1,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_1894,0,0,1,0,0,0,0,0,0,0,0,0,5,10,6,2,12,1,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA,ASV_1895,0,0,1,0,0,1,0,0,0,0,0,1,3,1,1,0,2,0,6,6,5,5,6,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,NA,ASV_1896,0,0,0,1,0,0,0,0,0,0,0,0,8,11,5,3,7,3,0,0,0,0,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1897,0,0,0,0,0,0,0,1,0,0,0,4,4,4,8,4,0,3,1,1,1,5,1,1
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_1898,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,9,4,5,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1899,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,5,3,1,5,3,2,0,1
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA,NA,ASV_1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3,5,7,9,6
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,NA,ASV_1901,5,0,2,4,0,2,4,2,5,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_1902,5,2,2,5,7,3,0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,1,2,2
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,NA,ASV_1903,4,7,3,2,2,3,4,2,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_1904,2,0,4,1,0,7,1,0,2,0,2,2,2,4,0,0,0,0,3,1,2,2,1,1
Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,NA,NA,NA,ASV_1905,2,2,1,4,1,1,5,3,2,2,2,6,0,1,0,1,0,0,1,0,1,0,1,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1906,2,0,0,0,1,2,4,1,1,2,3,1,0,3,0,4,2,0,3,2,0,1,1,4
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1907,2,3,1,2,0,1,3,1,1,0,0,3,1,2,5,2,2,0,3,4,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_1908,1,2,0,0,1,0,2,1,2,0,3,0,0,0,1,0,0,0,2,2,4,10,5,1
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,NA,ASV_1909,1,1,0,0,0,1,7,0,0,0,0,2,0,5,3,1,0,2,2,0,7,1,3,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,NA,NA,NA,ASV_1910,1,2,3,0,1,1,1,2,1,0,3,1,0,0,0,1,2,0,3,4,1,2,2,6
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,NA,NA,NA,ASV_1911,1,1,0,0,0,0,4,2,4,0,3,8,0,1,0,1,0,0,0,2,2,2,2,4
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1912,0,2,0,2,5,2,2,0,0,0,0,0,0,0,0,0,1,0,1,3,3,11,5,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1913,0,2,1,1,1,0,8,1,2,6,6,3,0,0,0,0,0,0,0,0,0,2,4,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_1914,0,2,0,1,0,0,0,0,0,0,0,0,6,11,1,9,3,3,0,0,0,1,0,0
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA,ASV_1915,0,2,1,1,0,1,9,3,3,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0
